aerolinea,codigo_vuelo,origen,destino,distancia,salida,duracion,retraso
B6,B646,MCO,JFK,944,1333,126,24
B6,B656,MCO,JFK,944,1207,135,12
B6,B658,MCO,JFK,944,2301,118,29
B6,B678,MCO,JFK,944,958,134,6
B6,B680,MCO,JFK,944,738,130,17
B6,B6822,MCO,JFK,944,1052,132,-1
B6,B6824,MCO,JFK,944,1552,154,6
B6,B6396,MCO,LGA,950,1933,134,-7
B6,B6767,MCO,PSE,1180,2359,163,2
B6,B6674,MCO,ROC,1033,1149,148,17
B6,B6743,MCO,SJU,1189,717,168,17
B6,B6745,MCO,SJU,1189,1542,166,60
B6,B6576,MCO,SWF,989,1206,148,24
B6,B6578,MCO,SWF,989,1935,138,3
B6,B6660,MCO,SYR,1053,1757,143,20
B6,B6118,MSY,JFK,1182,1108,152,5
B6,B6120,MSY,JFK,1182,1940,152,62
B6,B6476,OAK,BOS,2693,6,319,12
B6,B6270,OAK,FLL,2575,2324,313,29
B6,B6241,OAK,LGB,353,654,86,10
B6,B6245,OAK,LGB,353,1502,74,166
B6,B6247,OAK,LGB,353,1438,81,9
B6,B6317,OAK,LGB,353,1846,83,109
B6,B6916,ORD,JFK,740,1626,162,42
B6,B6918,ORD,JFK,740,2000,131,52
B6,B6937,ORD,LGB,1735,1807,248,15
B6,B6426,PBI,BOS,1197,1558,160,-20
B6,B6428,PBI,BOS,1197,2028,147,-5
B6,B6540,PBI,EWR,1024,1027,156,0
B6,B6544,PBI,EWR,1024,1557,160,62
B6,B6580,PBI,HPN,1057,1752,157,24
B6,B640,PBI,JFK,1028,2135,128,16
B6,B670,PBI,JFK,1028,2308,131,49
B6,B674,PBI,JFK,1028,1125,143,-2
B6,B676,PBI,JFK,1028,1654,182,28
B6,B6832,PBI,JFK,1028,939,146,5
B6,B6834,PBI,JFK,1028,1701,170,222
B6,B6838,PBI,JFK,1028,1903,169,12
B6,B6860,PBI,JFK,1028,2255,129,9
B6,B6362,PBI,LGA,1035,1302,157,99
B6,B6364,PBI,LGA,1035,1939,146,103
B6,B6166,PDX,JFK,2454,2,334,41
B6,B61294,PIT,BOS,496,1410,102,21
B6,B61056,PIT,JFK,340,1921,111,45
B6,B6768,PSE,MCO,1180,451,176,22
B6,B61224,RDU,BOS,612,1340,107,7
B6,B61102,RDU,JFK,426,1011,79,-2
B6,B61106,RDU,JFK,426,1515,76,-4
B6,B61282,RIC,BOS,474,1703,90,8
B6,B61121,RIC,FLL,805,1356,153,49
B6,B61072,RIC,JFK,288,1122,72,4
B6,B61076,RIC,JFK,288,1955,93,65
B6,B6137,ROC,JFK,264,1459,81,15
B6,B633,ROC,JFK,264,2009,106,60
B6,B61234,RSW,BOS,1249,1543,162,15
B6,B6462,RSW,BOS,1249,1328,172,-5
B6,B6464,RSW,BOS,1249,1038,178,33
B6,B6468,RSW,BOS,1249,1645,151,-14
B6,B6554,RSW,EWR,1068,1242,170,41
B6,B6556,RSW,EWR,1068,1819,173,27
B6,B6132,RSW,JFK,1074,1130,142,16
B6,B6134,RSW,JFK,1074,1446,176,32
B6,B6138,RSW,JFK,1074,1916,147,7
B6,B6140,RSW,JFK,1074,1818,158,28
B6,B6142,RSW,JFK,1074,2041,139,-5
B6,B6858,RSW,JFK,1074,2213,128,-11
B6,B6412,SAN,BOS,2588,2158,313,11
B6,B6316,SAN,IAD,2253,2233,282,15
B6,B6278,SAN,SLC,626,1856,108,-1
B6,B686,SEA,JFK,2421,8,318,26
B6,B6648,SFO,JFK,2586,2338,316,26
B6,B6704,SJU,JFK,1597,2008,247,40
B6,B6708,SJU,JFK,1597,432,228,57
B6,B6744,SJU,MCO,1189,1146,176,-2
B6,B6265,SMF,LGB,387,2038,83,21
B6,B6346,SRQ,JFK,1041,1509,181,75
B6,B6348,SRQ,JFK,1041,1653,167,64
B6,B6569,SWF,FLL,1119,1556,227,43
B6,B6577,SWF,MCO,989,1523,207,60
B6,B675,SYR,JFK,209,1740,101,41
B6,B61242,TPA,BOS,1185,1519,154,0
B6,B6444,TPA,BOS,1185,1117,154,-2
B6,B6448,TPA,BOS,1185,1655,159,4
B6,B6534,TPA,EWR,998,1833,201,44
B6,B624,TPA,JFK,1005,2110,131,21
B6,B628,TPA,JFK,1005,2006,142,21
B6,B660,TPA,JFK,1005,1529,172,78
B6,B664,TPA,JFK,1005,956,143,14
CO,CO318,EWR,TPA,998,2150,209,101
CO,CO1441,IAH,AUS,140,1921,74,23
CO,CO648,EWR,SFO,2565,2036,390,51
CO,CO534,CLE,SAN,2026,2117,329,69
CO,CO1802,EWR,TUS,2116,1939,345,18
CO,CO816,EWR,MSY,1167,2041,227,83
CO,CO1481,EWR,SEA,2401,1936,366,2
CO,CO1662,IAH,RSW,861,1909,145,33
CO,CO379,IAH,SAT,191,1324,62,36
CO,CO1479,IAH,SAT,191,2134,58,12
CO,CO1431,BOS,CLE,563,1826,137,48
CO,CO518,EWR,TPA,998,2049,234,104
CO,CO286,ANC,IAH,3266,2248,412,20
CO,CO217,MSY,EWR,1167,1525,193,37
CO,CO435,IAH,SAN,1303,1915,219,12
CO,CO300,IAH,IND,845,1251,130,0
CO,CO40,IAH,EWR,1400,1112,189,7
CO,CO1181,EWR,ORD,719,1459,146,5
CO,CO639,MIA,EWR,1086,2028,149,-1
CO,CO1754,EWR,PBI,1024,2156,198,95
CO,CO1487,MCO,IAH,853,1204,149,4
CO,CO425,EWR,CLE,404,2104,149,68
CO,CO218,EWR,TPA,998,1224,201,46
CO,CO1770,MCO,CLE,895,1632,164,57
CO,CO541,LAX,IAH,1379,1652,197,21
CO,CO682,IAH,BOS,1597,1954,210,63
CO,CO137,IAH,LAX,1379,1428,221,15
CO,CO1482,EGE,IAH,935,1443,157,10
CO,CO778,SAT,IAH,191,1834,71,29
CO,CO782,SFO,IAH,1635,1802,222,7
CO,CO1861,EWR,SLC,1968,1951,329,45
CO,CO1828,EWR,LAS,2227,2056,327,-20
CO,CO1645,CLE,IAH,1091,1754,217,39
CO,CO1427,IAH,ONT,1334,2150,197,16
CO,CO1591,CLE,RSW,1025,2006,203,64
CO,CO678,SAT,IAH,191,1455,53,20
CO,CO338,EWR,MIA,1086,654,190,4
CO,CO493,MCO,EWR,938,1852,169,31
CO,CO334,RDU,EWR,416,1901,83,47
CO,CO285,IAH,OAK,1628,1831,246,7
CO,CO1759,SNA,IAH,1347,1520,184,18
CO,CO606,IAH,TPA,787,1617,124,12
CO,CO819,TPA,EWR,998,2051,144,23
CO,CO1601,EWR,FLL,1065,1629,189,56
CO,CO370,EWR,MSP,1008,1712,165,17
CO,CO445,EWR,RDU,416,2030,116,166
CO,CO1408,DEN,IAH,861,1808,128,-3
CO,CO1600,PHL,CLE,363,1856,96,41
CO,CO866,EWR,RSW,1068,2057,239,79
CO,CO566,EWR,RSW,1068,1311,191,8
CO,CO399,IAH,DEN,861,1802,158,7
CO,CO84,ATL,EWR,745,1234,146,38
CO,CO1137,EWR,DFW,1372,1606,233,44
CO,CO1678,SAT,IAH,191,1606,59,2
CO,CO1152,ATL,EWR,745,1816,149,45
CO,CO1835,EWR,PHX,2133,1948,333,6
CO,CO1140,DFW,EWR,1372,1753,199,1
CO,CO230,CLE,BOS,563,1958,121,75
CO,CO661,SAT,EWR,1569,1330,242,83
CO,CO580,LAS,CLE,1825,32,251,90
CO,CO1501,EWR,FLL,1065,2234,192,98
CO,CO1800,FLL,EWR,1065,1815,176,42
CO,CO1478,EWR,SRQ,1034,1650,209,27
CO,CO500,IAH,IND,845,2027,138,20
CO,CO1504,TPA,CLE,927,1219,143,-2
CO,CO1593,MCO,EWR,938,1932,165,20
CO,CO1820,IAH,ATL,689,1625,126,6
CO,CO1865,IAH,IAD,1190,1946,168,11
CO,CO1407,IAH,SJC,1608,928,269,22
CO,CO351,AUS,EWR,1504,1735,216,6
CO,CO1776,IAH,PHL,1324,1915,202,21
CO,CO1046,IAH,ORD,925,1840,175,65
CO,CO1620,OMA,IAH,781,715,131,-5
CO,CO619,TPA,EWR,998,1449,202,78
CO,CO629,DEN,EWR,1605,1242,225,16
CO,CO1138,DFW,EWR,1372,1607,204,56
CO,CO1566,IAH,SFO,1635,1506,249,0
CO,CO423,IAH,MSY,305,2030,61,62
CO,CO1818,IAH,JAX,817,1433,137,24
CO,CO311,EWR,IAH,1400,2143,248,277
CO,CO102,EWR,LAX,2454,1904,343,12
CO,CO1445,CLE,IAH,1091,2302,197,150
CO,CO1136,DFW,EWR,1372,1351,229,90
CO,CO23,EWR,IAH,1400,1401,249,39
CO,CO511,IAH,MFE,316,2127,74,6
CO,CO271,MSP,EWR,1008,1951,161,24
CO,CO1182,ORD,EWR,719,1605,145,37
CO,CO348,EWR,SFO,2565,1929,366,97
CO,CO1739,SEA,ANC,1449,1843,209,16
CO,CO160,SJC,IAH,1608,1237,225,19
CO,CO1728,EWR,JAX,821,2152,178,73
CO,CO383,BOS,IAH,1597,1646,276,25
CO,CO1092,IAH,CMH,986,1527,148,95
CO,CO1459,IAH,SNA,1347,2110,225,19
CO,CO246,IAH,ORD,925,1632,178,74
CO,CO524,CLE,EWR,404,1716,167,78
CO,CO811,EWR,IAH,1400,1520,250,12
CO,CO1586,IAH,MCO,853,1930,150,44
CO,CO1493,MCO,EWR,938,1411,151,14
CO,CO250,IAH,RDU,1043,1911,157,6
CO,CO171,MSP,EWR,1008,1105,154,4
CO,CO1426,EWR,SAN,2425,1940,370,97
CO,CO1448,IAH,FLL,965,1125,134,29
CO,CO1558,IAH,DCA,1208,1747,158,12
CO,CO1070,MCO,CLE,895,1751,147,14
CO,CO1497,BOS,CLE,563,1407,131,23
CO,CO677,RSW,EWR,1068,1430,166,47
CO,CO1807,TPA,IAH,787,1844,148,20
CO,CO1440,FLL,CLE,1062,1936,183,44
CO,CO85,EWR,ATL,745,2041,165,36
CO,CO655,PIT,IAH,1117,706,212,1
CO,CO17,EWR,LAX,2454,1324,368,8
CO,CO1162,ORD,EWR,719,2038,127,55
CO,CO1177,BOS,EWR,200,1331,108,49
CO,CO1764,IAH,ORD,925,1158,155,6
CO,CO1596,PBI,EWR,1024,1310,182,13
CO,CO1410,SRQ,EWR,1034,1104,150,-6
CO,CO806,EWR,AUS,1504,2058,268,61
CO,CO1150,ATL,EWR,745,1554,165,44
CO,CO618,IAH,IAD,1190,1308,158,0
CO,CO1185,EWR,ORD,719,1814,164,91
CO,CO392,EWR,MCO,938,1657,174,21
CO,CO579,IAH,SAT,191,2303,51,15
CO,CO1699,ABQ,EWR,1805,2322,233,0
CO,CO753,EWR,CMH,462,2203,102,80
CO,CO1822,BWI,CLE,314,1854,85,20
CO,CO1151,EWR,ATL,745,1639,178,57
CO,CO1516,ORD,IAH,925,555,159,14
CO,CO1872,IAH,MSY,305,1654,68,8
CO,CO1576,SJC,IAH,1608,657,231,51
CO,CO616,IAH,MSP,1034,1917,190,20
CO,CO319,TPA,EWR,998,1627,187,44
CO,CO366,SEA,IAH,1874,1311,241,0
CO,CO671,CLE,MCO,895,1242,198,60
CO,CO821,IAH,JFK,1417,1711,198,-2
CO,CO360,EWR,SAT,1569,1430,271,34
CO,CO50,IAH,EWR,1400,1328,191,9
CO,CO386,SNA,EWR,2433,1613,298,12
CO,CO303,EWR,IAH,1400,1101,260,49
CO,CO253,FLL,IAH,965,2006,155,-6
CO,CO1874,SRQ,EWR,1034,2104,143,-6
CO,CO693,MCO,EWR,938,1207,176,39
CO,CO1751,SJU,IAH,2007,1141,282,99
CO,CO355,PBI,EWR,1024,1759,209,49
CO,CO1705,IAH,PHX,1009,1819,180,35
CO,CO757,CLE,LAS,1825,2130,318,76
CO,CO1651,LGA,CLE,418,1810,99,-3
CO,CO1012,IAH,PDX,1825,1601,285,3
CO,CO88,EWR,IAH,1400,1958,249,67
CO,CO1534,TPA,CLE,927,1643,167,45
CO,CO1,IAH,HNL,3904,943,499,-3
CO,CO1144,EWR,MDW,711,1744,155,24
CO,CO107,IAH,LAX,1379,1736,208,8
CO,CO704,JAX,EWR,821,1213,140,-2
CO,CO1514,EWR,TPA,998,1041,197,52
CO,CO1829,SFO,EWR,2565,2338,323,101
CO,CO1134,DFW,EWR,1372,1131,204,40
CO,CO779,IAH,SAT,191,1130,61,12
CO,CO1172,EWR,BOS,200,1600,78,39
CO,CO748,IAH,FLL,965,2104,134,14
CO,CO1192,EWR,BOS,200,2015,76,6
CO,CO742,PSP,IAH,1269,1208,173,-2
CO,CO469,JAX,IAH,817,1858,150,8
CO,CO1803,LAX,EWR,2454,2203,300,9
CO,CO205,OKC,IAH,395,1813,90,99
CO,CO292,EWR,MCO,938,747,182,12
CO,CO1658,IAH,ORD,925,2120,163,5
CO,CO274,SEA,CLE,2021,2314,252,18
CO,CO761,SAT,EWR,1569,1756,228,18
CO,CO241,IAH,AUS,140,1355,56,12
CO,CO1526,SNA,IAH,1347,1200,190,12
CO,CO1530,MCO,EWR,938,1312,149,19
CO,CO600,FLL,EWR,1065,2143,165,9
CO,CO577,RSW,EWR,1068,1743,160,11
CO,CO539,MIA,EWR,1086,1538,188,21
CO,CO1810,SMF,IAH,1609,701,266,106
CO,CO557,IAH,PHX,1009,1108,170,98
CO,CO1166,ORD,EWR,719,1138,120,17
CO,CO1017,MSP,IAH,1034,1502,165,-8
CO,CO728,EWR,DEN,1605,1759,246,47
CO,CO1694,LAX,IAH,1379,1830,185,6
CO,CO1809,IAD,IAH,1190,1747,223,25
CO,CO290,SLC,IAH,1195,1313,166,-5
CO,CO221,ATL,IAH,689,1838,145,13
CO,CO1555,PBI,EWR,1024,1130,158,4
CO,CO180,FLL,EWR,1065,1324,197,46
CO,CO703,SJC,EWR,2548,2335,308,74
CO,CO1603,IAH,AUS,140,1751,64,15
CO,CO297,IAH,LAS,1222,2116,198,6
CO,CO1693,MCO,EWR,938,1805,180,60
CO,CO234,SEA,EWR,2401,2223,296,11
CO,CO1766,IAH,PHX,1009,1927,198,51
CO,CO225,EWR,CLE,404,1622,112,12
CO,CO547,ORD,IAH,925,1401,166,3
CO,CO276,IAH,PHL,1324,1430,180,119
CO,CO149,FLL,IAH,965,1526,166,17
CO,CO1702,EWR,SFO,2565,1142,372,-1
CO,CO1174,ORD,EWR,719,1935,119,50
CO,CO1488,IAH,DTW,1076,1936,165,23
CO,CO752,IAH,SLC,1195,1747,203,1
CO,CO378,IAH,SFO,1635,916,254,-1
CO,CO1158,ATL,EWR,745,2017,125,17
CO,CO341,IAH,AUS,140,1603,59,22
CO,CO310,IAH,EWR,1400,1928,211,19
CO,CO1197,BOS,EWR,200,1813,94,32
CO,CO312,EWR,BQN,1585,2220,253,233
CO,CO1793,CMH,IAH,986,2004,167,101
CO,CO1881,EWR,SEA,2401,1932,355,57
CO,CO1153,EWR,DCA,199,1920,74,9
CO,CO595,IAH,LAX,1379,2309,210,7
CO,CO473,EWR,SJU,1608,1944,252,57
CO,CO1486,IAH,MCO,853,2057,117,-5
CO,CO460,EWR,SAT,1569,1846,255,6
CO,CO1629,IAH,SNA,1347,1300,219,19
CO,CO1430,DTW,EWR,487,1814,162,91
CO,CO202,MCO,EWR,938,1505,188,73
CO,CO1492,IAH,CMH,986,2145,171,121
CO,CO597,IAH,LAS,1222,1907,199,84
CO,CO1112,DCA,EWR,199,1745,84,30
CO,CO210,IAH,EWR,1400,1616,214,20
CO,CO1659,IAH,DFW,224,1756,66,2
CO,CO1010,IAH,EWR,1400,1811,195,22
CO,CO387,EWR,SNA,2433,1214,374,13
CO,CO517,IAH,MFE,316,1110,75,8
CO,CO1673,MCO,EWR,938,1028,141,4
CO,CO447,ORD,IAH,925,1104,162,0
CO,CO855,PBI,EWR,1024,1301,181,27
CO,CO1141,MDW,EWR,711,2002,125,12
CO,CO617,MSY,EWR,1167,1059,158,19
CO,CO1700,FLL,EWR,1065,2038,156,34
CO,CO190,IAH,MIA,964,2036,134,46
CO,CO1415,IAH,DFW,224,2110,67,14
CO,CO456,CLE,BWI,314,1647,99,26
CO,CO644,IAH,CLE,1091,1856,207,52
CO,CO624,CLE,EWR,404,1937,117,39
CO,CO1098,DEN,IAH,861,1656,139,5
CO,CO1647,ORD,IAH,925,2017,139,44
CO,CO377,RSW,EWR,1068,1554,157,54
CO,CO1634,PHX,EWR,2133,1728,260,-4
CO,CO1719,TPA,EWR,998,1158,147,10
CO,CO1584,MTJ,IAH,926,1447,149,10
CO,CO552,CMH,EWR,462,1923,107,90
CO,CO255,PBI,EWR,1024,2108,149,-6
CO,CO483,SJU,EWR,1608,1836,231,28
CO,CO1198,EWR,BOS,200,2117,82,25
CO,CO633,LGA,IAH,1416,559,248,23
CO,CO1111,EWR,DCA,199,1549,73,50
CO,CO183,BOS,IAH,1597,1832,262,4
CO,CO268,EWR,LAS,2227,1903,320,30
CO,CO1692,EWR,MCO,938,2223,197,155
CO,CO1582,IAH,MTJ,926,1217,170,17
CO,CO471,EWR,SJU,1608,852,234,1
CO,CO1400,FLL,EWR,1065,1202,187,30
CO,CO1417,IAH,PIT,1117,2008,178,14
CO,CO1619,TPA,EWR,998,1803,166,49
CO,CO220,IND,EWR,644,1748,141,54
CO,CO667,IAH,SEA,1874,1735,283,12
CO,CO1189,BOS,EWR,200,1428,114,42
CO,CO1083,BOS,IAH,1597,1326,305,58
CO,CO65,EWR,LAX,2454,1602,349,5
CO,CO647,ORD,IAH,925,1820,147,63
CO,CO331,PBI,IAH,956,1834,165,4
CO,CO410,IAH,EWR,1400,2116,178,12
CO,CO45,EWR,MIA,1086,1604,215,45
CO,CO576,EWR,RSW,1068,1036,206,13
CO,CO1567,CLE,EWR,404,1547,112,44
CO,CO1674,IAH,TUS,936,1903,147,9
CO,CO583,IAH,BOS,1597,918,213,30
CO,CO1434,PHX,EWR,2133,1351,309,126
CO,CO1500,FLL,EWR,1065,1434,196,65
CO,CO486,EWR,SJU,1608,2154,241,57
CO,CO1502,EWR,LAX,2454,1957,371,-2
CO,CO1718,EWR,TPA,998,1631,211,42
CO,CO1676,IAH,PHL,1324,1829,172,48
CO,CO722,MSY,IAH,305,1847,75,11
CO,CO1804,TUS,EWR,2116,13,255,8
CO,CO604,JAX,EWR,821,1839,146,28
CO,CO793,MCO,EWR,938,2048,140,-7
CO,CO786,IAH,MCO,853,1350,119,1
CO,CO800,FLL,EWR,1065,1547,195,47
CO,CO732,IAH,LGA,1416,1903,188,-7
CO,CO1186,ORD,EWR,719,1820,150,51
CO,CO1599,CLE,PHL,363,1508,98,8
CO,CO433,LGA,IAH,1416,1318,270,35
CO,CO361,IAH,SFO,1635,1926,272,23
CO,CO710,EWR,DEN,1605,2017,254,28
CO,CO1428,IAH,PHX,1009,2126,176,38
CO,CO514,LAX,CLE,2053,1544,292,46
CO,CO251,AUS,EWR,1504,1236,221,47
CO,CO684,IAH,MCI,643,1943,135,20
CO,CO299,IAH,DEN,861,2057,167,24
CO,CO146,IAH,ORD,925,1426,182,79
CO,CO1095,IAH,LAX,1379,2119,219,6
CO,CO1160,ORD,EWR,719,1332,154,52
CO,CO1787,IAH,DFW,224,1555,84,26
CO,CO1595,IAH,LAX,1379,1054,220,3
CO,CO1833,LGA,IAH,1416,1206,281,44
CO,CO609,CLE,SFO,2161,2051,356,43
CO,CO1581,EWR,SEA,2401,807,374,9
CO,CO740,IAH,ABQ,744,2119,148,18
CO,CO795,IAH,LAX,1379,1609,221,20
CO,CO1537,CLE,TPA,927,1541,197,63
CO,CO1686,SNA,EWR,2433,2125,315,34
CO,CO638,EWR,MIA,1086,2109,224,46
CO,CO1139,EWR,DFW,1372,1926,242,65
CO,CO1519,TPA,EWR,998,1632,143,53
CO,CO1477,TUS,IAH,936,1533,126,30
CO,CO439,MIA,EWR,1086,1332,225,37
CO,CO467,IAH,SEA,1874,2145,281,57
CO,CO784,EWR,PDX,2433,1950,360,1
CO,CO1517,FLL,EWR,1065,1633,213,51
CO,CO353,EWR,CMH,462,1528,118,45
CO,CO1847,SLC,EWR,1968,2347,264,16
CO,CO462,EWR,SJC,2548,1930,378,83
CO,CO714,DFW,IAH,224,1938,62,25
CO,CO155,PBI,EWR,1024,1502,181,52
CO,CO877,EWR,DTW,487,1446,105,1
CO,CO37,EWR,MCO,938,1347,173,15
CO,CO1860,TPA,CLE,927,1936,165,67
CO,CO796,LAS,IAH,1222,2112,158,58
CO,CO1735,HDN,IAH,986,1450,135,1
CO,CO327,SAN,EWR,2425,2147,287,7
CO,CO825,EWR,CLE,404,1949,150,139
CO,CO1001,IND,IAH,845,1904,155,35
CO,CO1604,IAH,OKC,395,1609,89,107
CO,CO1029,DEN,EWR,1605,1200,242,59
CO,CO362,CLE,DEN,1201,1718,230,38
CO,CO1561,IAH,AUS,140,2322,47,33
CO,CO47,IAH,LAX,1379,1914,225,11
CO,CO326,IAH,BWI,1235,1317,155,-7
CO,CO515,CLE,LAX,2053,1248,316,18
CO,CO67,CLE,LAX,2053,1728,319,37
CO,CO1002,EWR,LAX,2454,653,361,1
CO,CO1738,CLE,RSW,1025,1215,174,29
CO,CO542,IAH,SLC,1195,1005,202,9
CO,CO614,DFW,IAH,224,1551,68,2
CO,CO621,EWR,IND,644,1545,144,34
CO,CO1077,PHL,IAH,1324,1918,242,130
CO,CO746,IAH,ORD,925,1538,188,80
CO,CO1065,DEN,CLE,1201,1309,177,27
CO,CO346,IAH,ORD,925,1954,175,77
CO,CO266,PHX,IAH,1009,1622,156,9
DL,DL8,IAH,ATL,689,1636,126,17
DL,DL17,JFK,ATL,760,914,161,15
DL,DL40,MIA,ATL,595,1451,112,1
DL,DL41,ATL,LAX,1946,2113,327,166
DL,DL44,LAX,CVG,1900,1223,270,61
DL,DL49,CVG,SLC,1449,1652,252,22
DL,DL58,MCO,ATL,403,1616,83,-1
DL,DL59,ATL,SLC,1589,1908,260,23
DL,DL61,LAX,ATL,1946,1037,247,8
DL,DL65,ATL,LAS,1747,1925,283,39
DL,DL69,ATL,SFO,2139,1651,327,10
DL,DL78,LAX,JFK,2475,1026,321,19
DL,DL79,JFK,MCO,944,1725,238,67
DL,DL82,FLL,JFK,1069,1514,188,2
DL,DL89,JFK,SEA,2421,2338,358,188
DL,DL107,JFK,SEA,2421,1702,405,10
DL,DL115,ATL,DFW,732,1652,149,3
DL,DL116,DCA,ATL,547,1502,128,17
DL,DL131,ATL,RSW,515,1732,102,3
DL,DL148,SFO,JFK,2586,716,326,8
DL,DL150,ATL,JFK,760,1439,145,14
DL,DL227,SLC,LAX,590,2134,127,16
DL,DL406,LAX,JFK,2475,1631,308,22
DL,DL409,JFK,LAX,2475,2125,391,16
DL,DL413,JFK,SEA,2421,838,399,21
DL,DL415,JFK,LAS,2248,1330,336,25
DL,DL420,SEA,JFK,2421,1309,318,12
DL,DL426,LAS,JFK,2248,2344,293,12
DL,DL427,JFK,PHX,2153,1938,343,2
DL,DL432,DEN,JFK,1626,1236,238,20
DL,DL438,LAS,JFK,2248,1659,281,1
DL,DL464,VPS,ATL,264,1258,70,104
DL,DL468,MCI,ATL,692,1541,110,-2
DL,DL470,ATL,DCA,547,2043,101,17
DL,DL480,JFK,BOS,187,1626,104,10
DL,DL484,CVG,BWI,430,2025,110,50
DL,DL487,ATL,SJU,1547,1705,206,15
DL,DL506,ATL,LGA,761,858,133,10
DL,DL510,ATL,LGA,761,1055,121,-3
DL,DL514,ATL,LGA,761,1309,127,12
DL,DL522,ATL,LGA,761,1652,146,11
DL,DL524,SAT,ATL,874,1347,122,-7
DL,DL525,LGA,ATL,761,1808,167,6
DL,DL528,ATL,LGA,761,2000,114,-11
DL,DL530,ATL,LGA,761,2101,129,6
DL,DL535,ATL,LAX,1946,2007,350,42
DL,DL536,ATL,MEM,332,2205,92,15
DL,DL547,ATL,PDX,2172,1842,334,17
DL,DL549,SLC,OGG,2936,1518,389,173
DL,DL550,OGG,SLC,2936,2341,382,71
DL,DL554,ATL,BWI,576,1824,85,-3
DL,DL557,CVG,SAN,1865,2105,291,30
DL,DL559,SLC,LAX,590,1121,127,15
DL,DL560,LAX,ATL,1946,110,229,-4
DL,DL570,SLC,IAD,1827,913,228,7
DL,DL574,SJU,ATL,1547,1602,231,34
DL,DL576,MCO,CVG,756,1353,127,4
DL,DL589,ATL,ABQ,1269,1127,229,16
DL,DL592,ATL,RIC,481,1550,82,9
DL,DL596,ATL,EWR,745,1241,122,-1
DL,DL598,SJU,ATL,1547,806,227,-2
DL,DL601,HOU,ATL,696,1701,111,28
DL,DL615,ATL,AUS,813,1611,169,146
DL,DL628,DFW,ATL,732,1225,115,5
DL,DL629,ATL,SFO,2139,1452,329,23
DL,DL633,CVG,DEN,1069,1336,202,26
DL,DL635,ATL,SRQ,445,2136,90,22
DL,DL638,ATL,IAD,533,2226,86,22
DL,DL643,ATL,MSY,425,1815,105,122
DL,DL660,MCO,BOS,1121,1048,165,190
DL,DL664,ATL,BOS,946,905,132,-15
DL,DL671,BOS,ATL,946,1151,210,69
DL,DL675,BOS,ATL,946,1422,213,98
DL,DL678,ATL,MIA,595,1345,100,15
DL,DL679,BOS,ATL,946,1526,219,54
DL,DL680,ATL,BOS,946,1732,136,64
DL,DL681,BOS,ATL,946,1642,200,32
DL,DL684,ATL,BOS,946,1805,130,-4
DL,DL688,ATL,BOS,946,2041,133,6
DL,DL691,CVG,PHX,1569,915,266,29
DL,DL697,BOS,JFK,187,1423,88,16
DL,DL698,PDX,CVG,1975,1151,252,8
DL,DL700,LAS,CVG,1678,21,220,26
DL,DL704,LAX,CVG,1900,20,237,13
DL,DL705,SLC,LAS,368,1552,75,29
DL,DL718,LGA,CVG,585,609,142,18
DL,DL728,DFW,ATL,732,1750,108,-10
DL,DL740,SLC,DTW,1481,1050,219,41
DL,DL745,CVG,ATL,373,1353,115,38
DL,DL747,CVG,SEA,1964,1713,301,30
DL,DL765,CVG,LAX,1900,1714,283,5
DL,DL769,ORD,ATL,606,1802,126,31
DL,DL770,LAS,SLC,368,1655,73,18
DL,DL782,SLC,JFK,1989,1707,261,-4
DL,DL786,ATL,PIT,526,1532,88,10
DL,DL787,CVG,SEA,1964,2120,297,11
DL,DL792,ANC,SLC,2125,131,295,46
DL,DL793,CVG,SLC,1449,857,235,8
DL,DL798,SLC,DEN,391,1952,109,30
DL,DL806,LAX,ATL,1946,21,253,37
DL,DL820,ATL,PNS,272,2019,77,7
DL,DL824,ATL,SDF,321,2229,73,23
DL,DL831,FLL,SLC,2083,714,326,13
DL,DL832,SMF,SLC,532,1609,95,173
DL,DL839,ATL,DEN,1199,1930,205,14
DL,DL857,ATL,EWR,745,2212,106,21
DL,DL862,LAX,SLC,590,1201,123,44
DL,DL863,ATL,SRQ,445,1838,86,55
DL,DL865,MSY,LAX,1671,1923,244,44
DL,DL866,LAX,MSY,1671,1208,217,14
DL,DL867,ORD,SLC,1249,1621,253,61
DL,DL872,LAX,JAX,2153,2306,270,15
DL,DL873,JAX,LAX,2153,816,328,44
DL,DL879,ATL,SEA,2182,1751,320,11
DL,DL881,SLC,SAN,626,1715,140,145
DL,DL885,ATL,LAX,1946,1446,301,16
DL,DL893,MCO,BDL,1050,2040,133,32
DL,DL897,JFK,FLL,1069,1958,217,24
DL,DL898,CVG,LGA,585,1535,116,32
DL,DL900,SLC,ATL,1589,1520,207,7
DL,DL901,ATL,ONT,1900,1850,291,21
DL,DL905,ATL,LAS,1747,1644,294,30
DL,DL909,ATL,SAN,1891,1938,289,23
DL,DL914,TUS,ATL,1541,1409,205,9
DL,DL921,CVG,SAN,1865,925,292,23
DL,DL927,TPA,CVG,773,1228,122,8
DL,DL928,LAX,ATL,1946,741,255,10
DL,DL931,JFK,SJU,1597,1752,256,38
DL,DL940,ABQ,CVG,1240,1354,164,-2
DL,DL943,ATL,JAX,270,1057,71,9
DL,DL948,ATL,MCO,403,1138,80,-2
DL,DL949,ATL,PHX,1587,1051,261,6
